OBJECTID;NUMERO;IMMEUBLE;DESIGNATION;DENOMINATION;COMPLEMENT;ALTITUDE;ANNEE;X;Y;TYP;geo_shape;geo_point_2d
14012;rn62051;42;Rue;VITAL;#;55.71;1994;595694.754;128692.218;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.27784874215789, 48.85867340039009]}";48.8586734004,2.27784874216
14013;rn19038;5;Rue;BROCA;#;37.461;1981;600923.485;126488.157;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.349105220965908, 48.83886723937945]}";48.8388672394,2.34910522097
14023;rn70285;23;Rue;HERMEL;Près de la rue Marcadet;65.017;1988;600568.835;132309.382;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.344281349455735, 48.891216483348614]}";48.8912164833,2.34428134946
14031;rn70352;7;Rue;FERDINAND FLOCON;#;58.213;1988;600697.574;132383.12;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.346037174671984, 48.8918794571352]}";48.8918794571,2.34603717467
14042;rn65213;3;Place;BOULNOIS;#;37.98;1993;597005.214;130974.3;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.295691707231966, 48.87920341236379]}";48.8792034124,2.29569170723
14063;rn40110;6;Rue;TESSON;#;45.487;1986;602545.328;130059.079;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.371222250712214, 48.870975045733616]}";48.8709750457,2.37122225071
14074;rn05008;14;Rue de;CHOISEUL;Face à la rue de Hanovre;36.641;1983;599963.074;129967.028;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.336020575275629, 48.87015254492536]}";48.8701525449,2.33602057528
14091;rn62029;45;Rue;CORTAMBERT;#;60.117;1994;595761.813;128910.004;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.278760383762585, 48.86063236337674]}";48.8606323634,2.27876038376
14092;rn30011;20;Avenue;HOCHE;#;49.136;1983;597383.317;130661.5;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.300848968567324, 48.87639221071611]}";48.8763922107,2.30084896857
14095;rn16091;#;#;SQUARE BARYE;Sur le mur du quai bas_ A la pointe orientale de l'Ile Saint-Louis;29.005;1990;601742.614;127672.14;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.360269488799014, 48.84951271390713]}";48.8495127139,2.3602694888
14146;rn48163;2;Place;RUTEBEUF;#;34.672;1996;603077.335;127097.108;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.378452459030783, 48.84433635766214]}";48.8443363577,2.37845245903
14164;rn64139;30;Rue;CHALGRIN;#;47.303;1994;596463.28;130434.616;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.2883074983855742, 48.87434727452327]}";48.8743472745,2.28830749839
14212;rn65239;16;Rue;JEAN OESTREICHER;A l'entrée de l'espace Champerret;36.266;1995;596459.7;131770.1;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.288246921334174, 48.8863569318982]}";48.8863569319,2.28824692133
14306;rn65252;1Bis;Boulevard;GOUVION-SAINT-CYR;#;34.863;1993;596694.429;131659.687;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.291448686339047, 48.88536532770542]}";48.8853653277,2.29144868634
14329;rn44065;13;Passage de la;BONNE GRAINE;#;34.664;1985;602972.366;127964.554;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.377028543462262, 48.85213759418207]}";48.8521375942,2.37702854346
14337;rn71070;#;Rue;ORDENER;Sur la culée du pont SNCF jouxtant le n°21;55.234;1988;601457.387;132203.905;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.356398790397529, 48.89026648175925]}";48.8902664818,2.3563987904
14353;rn69193;1;Rue;GUSTAVE ROUANET;#;53.874;1988;600362.997;132879.79;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.341474653281747, 48.896346178882524]}";48.8963461789,2.34147465328
14411;rn51078;1;Rue de la;BUTTE AUX CAILLES;#;61.958;1982;601104.787;125269.272;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.351571954445564, 48.82790582014027]}";48.8279058201,2.35157195445
14416;rn29024;14;Rue du;BOCCADOR;Angle rue de la Trémoille;34.632;1983;597526.0;129594.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.302800858034104, 48.866793039763635]}";48.8667930398,2.30280085803
14417;rn53077;56;Boulevard;SAINT-JACQUES;#;61.119;1982;599821.17;125954.581;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.334088262598092, 48.83406960199106]}";48.834069602,2.3340882626
14421;rn21030;85;Boulevard;SAINT-GERMAIN;Près de la place Henri Mondor sur l'Université Paris V;35.555;1981;600269.002;127945.339;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.340189799751907, 48.85197194494922]}";48.8519719449,2.34018979975
14441;rn70507;30;Rue;YVONNE LE TAC;Près de la place des Abbesses;81.493;1988;600177.151;131543.504;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3389394103410712, 48.88432937452261]}";48.8843293745,2.33893941034
14488;rn39101;#;Boulevard;SAINT-DENIS;repère type console_sur la Porte Saint-Martin et face à la rue du Faubourg Saint-Martin;36.189;2017;601405.51;129853.51;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.355683379851258, 48.86913008839254]}";48.8691300884,2.35568337985
14495;rn67138;67;Avenue de;CLICHY;#;60.592;1993;599153.086;131917.386;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.324974633737262, 48.88769105346989]}";48.8876910535,2.32497463374
14519;rn69446;#;#;CIMETIERE DE MONTMARTRE;Sur le mur de soutènement de la rue Joseph de Maistre_ Près de l'arrondi de l'avenue Halevy;67.756;1988;599663.0;131893.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.331928219961242, 48.887472242722204]}";48.8874722427,2.33192821996
14530;rn70254;5;Impasse;SAINTE-HENRIETTE;#;52.651;1988;600483.796;132928.216;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.343122297882115, 48.89678157791226]}";48.8967815779,2.34312229788
14574;rn37005;#;Boulevard de la;CHAPELLE;Face au n°76 sur l'hôpital Lariboisière;55.531;1986;601291.623;131493.159;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.354135990633319, 48.88387529211615]}";48.8838752921,2.35413599063
14579;rn70163;26;Boulevard de;ROCHECHOUART;#;63.846;1988;600841.411;131478.339;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.347997009054429, 48.88374280514869]}";48.8837428051,2.34799700905
14593;rn29033;61;Rue;PIERRE CHARRON;#;39.281;1983;597580.921;129922.589;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.303547500081581, 48.86974817655194]}";48.8697481766,2.30354750008
14615;rn75357;7;Villa des;BOERS;Sur le pilastre du mur de clôture;85.89;2014;603954.789;131157.698;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3904468537974, 48.880847183763656]}";48.8808471838,2.3904468538
14684;rn75578;78;Boulevard;SERURIER;Face à l'hôpital Herold;83.692;1992;604378.168;131348.118;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.396221605611921, 48.882556708101966]}";48.8825567081,2.39622160561
14707;rn07030;56;Rue du;LOUVRE;Près de la rue d'Argout sur l'école;35.012;1983;600509.331;129478.273;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.343466541892291, 48.865757079505045]}";48.8657570795,2.34346654189
14711;rn76180;#;Rue du;PLATEAU;A l'angle de la rue Preault_Sur le pan coupé de l'hôtel des impôts du XIXeme arrondissement;96.768;1992;603394.626;130860.526;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.382806649131819, 48.87817814535472]}";48.8781781454,2.38280664913
14713;rn65116;#;Place de la;PORTE MAILLOT;Sur le terre-plein central sur le pilier de la passerelle du Palais des Congrès;39.341;1993;596085.073;130842.664;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.283147394007553, 48.87801444746187]}";48.8780144475,2.28314739401
14714;rn68118;84;Avenue de;CLICHY;#;56.169;1993;599089.801;132003.465;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.324111432547435, 48.88846505077695]}";48.8884650508,2.32411143255
14743;rn03037;182;Rue;SAINT-HONORE;#;34.292;1982;600156.457;129110.586;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.338656503295613, 48.86245075637258]}";48.8624507564,2.3386565033
14753;rn75251;#;Rue;EUGENIE COTTON;Face au n°2_A 50 mètre de la rue Compans;115.367;1992;604200.761;130856.696;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.393797556741332, 48.878138714448625]}";48.8781387144,2.39379755674
14755;rn62251;#;Allée de;LONGCHAMP;A 9,90 mètres du lampadaire XVI-9131_ Sur une borne;40.044;1996;594308.607;130028.997;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.258938365742928, 48.87068341482487]}";48.8706834148,2.25893836574
14767;rn64142;11;Avenue de la;GRANDE ARMEE;#;54.403;1994;596715.142;130448.895;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.291741040300642, 48.87447708558237]}";48.8744770856,2.2917410403
14788;rn66193;81;Rue;JOUFFROY D'ABBANS;#;40.282;1993;597606.242;131420.158;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.303883705424946, 48.883215539892554]}";48.8832155399,2.30388370542
14792;rn01077;#;Quai des;TUILERIES;Près du candélabre I-1931 sur le parapet du quai haut_ Face à l'entrée du souterrain Tuileries_;34.392;1982;599337.311;129015.669;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.327491852048244, 48.861596860983155]}";48.861596861,2.32749185205
14818;rn78175;16;Rue;PELLEPORT;#;76.774;1988;605028.527;129156.315;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.405062482509802, 48.862841413727885]}";48.8628414137,2.40506248251
14822;rn69527;22;Rue;NORVINS;#;123.474;1988;600183.486;131858.02;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.339025908130908, 48.88715773626635]}";48.8871577363,2.33902590813
14834;rn70465;#;#;SQUARE WILLETTE;Au carrefour de la montée en escaliers parallèle à la rue Maurice Utrillo et de l'allée menant au pont_ A 2 mètres du candélabre XVIII-7379_ Sur le rocher;105.049;1988;600601.0;131750.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.344719225897141, 48.886186069235116]}";48.8861860692,2.3447192259
14835;rn33087;24;Rue;DUPERRE;#;58.901;1985;599909.115;131294.289;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.335284598260988, 48.88208826716508]}";48.8820882672,2.33528459826
14863;rn74145;#;Rue;GASTON TESSIER;devant la tour C sur le muret;46.009;1987;602711.636;132809.795;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.373507540619601, 48.89571083229378]}";48.8957108323,2.37350754062
14870;rn25030;102;Rue du;BAC;#;34.774;1982;599063.313;128150.544;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.323759443557067, 48.853816655976686]}";48.853816656,2.32375944356
14877;rn79165;59;Rue;ORFILA;#;95.551;1988;604535.358;129651.096;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.398346119441407, 48.86729467917809]}";48.8672946792,2.39834611944
14880;rn79226;5;Villa;RIBEROLLE;#;66.23;1988;604424.244;128559.948;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.396819710753975, 48.85748307549373]}";48.8574830755,2.39681971075
14884;rn45088;#;Boulevard de;PICPUS;Face au n°34_ Sur la station RATP Bel-Air;48.683;1984;604748.507;126826.493;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.401218793287363, 48.841892144920465]}";48.8418921449,2.40121879329
14895;rn45150;4;Place;EDOUARD RENARD;#;44.488;1988;605212.92;126034.011;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.407535929139429, 48.8347618076774]}";48.8347618077,2.40753592914
14913;rn69405;50;Rue;JOSEPH DE MAISTRE;#;64.46;1988;599645.299;132097.738;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.331686640260605, 48.88931339121819]}";48.8893133912,2.33168664026
14936;rn73112;55;Rue;ARCHEREAU;#;48.506;1987;602845.119;132448.234;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3753256009315082, 48.89245879994019]}";48.8924587999,2.37532560093
14955;rn57013;26;Rue;FIRMIN GILLOT;#;53.229;1984;596689.842;125708.545;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.291435171856202, 48.83184817793499]}";48.8318481779,2.29143517186
14986;rn44039;13;Place de la;NATION;Près de l'avenue de Taillebourg;51.605;1984;604465.054;127617.19;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.397365603259427, 48.84900479979174]}";48.8490047998,2.39736560326
15016;rn69007;17;Rue;GEORGETTE AGUTTE;Sur l'école;53.739;1988;599730.42;132828.589;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.332846902537038, 48.895885795575886]}";48.8958857956,2.33284690254
15032;rn57158;71;Rue;DESNOUETTES;Sur le mur de clôture;33.06;1984;596243.337;126075.75;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.285349696016573, 48.8351477773192]}";48.8351477773,2.28534969602
15044;rn65039;61;Avenue;NIEL;#;34.443;1993;596999.468;131265.87;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.295611182174331, 48.88182540057681]}";48.8818254006,2.29561118217
15117;rn55095;10;Rue;FRIANT;#;65.646;1982;599110.414;125068.132;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.324408324680374, 48.82609738261268]}";48.8260973826,2.32440832468
15156;rn63127;#;Rue des;SABLONS;Face au n°27;62.765;1994;596051.743;129383.764;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.282707288879045, 48.86489470764432]}";48.8648947076,2.28270728888
15164;rn73136;46;Rue;MATHIS;Près de la rue Curial;49.035;1987;602634.131;132330.853;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.372447383929036, 48.891404164312384]}";48.8914041643,2.37244738393
15175;rn61300;105;Boulevard;SUCHET;#;47.716;1994;594344.455;127581.246;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.2594613576209808, 48.84867172881417]}";48.8486717288,2.25946135762
15182;rn70194;10;Rue;MULLER;#;79.823;1988;600758.665;131820.086;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.346869322906716, 48.88681615948112]}";48.8868161595,2.34686932291
15207;rn31001;5;Rue;LA BOETIE;#;32.241;1982;598685.665;130427.568;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.318605491855036, 48.87429267261172]}";48.8742926726,2.31860549186
15227;rn62040;14;Rue de;FRANQUEVILLE;#;54.486;1994;595187.876;128978.538;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.270937184470393, 48.861244432481286]}";48.8612444325,2.27093718447
15249;rn57033;15;Rue de;DANTZIG;#;47.62;1984;597317.611;126011.732;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.299984276086389, 48.834577740758874]}";48.8345777408,2.29998427609
15269;rn69473;37;Rue;ANDRE ANTOINE;Au pied des escaliers;74.312;1988;600080.256;131545.677;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.337618167352424, 48.884348936993405]}";48.884348937,2.33761816735
15285;rn48156;22;Boulevard;DIDEROT;A l'angle de la rue de Chalon;35.151;1996;602792.921;127260.902;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.374578469739692, 48.84581067481482]}";48.8458106748,2.37457846974
15287;rn33114;54;Rue;SAINT-LAZARE;Près de la rue de La Rochefoucauld;33.884;1985;599815.151;130723.295;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.334003688595256, 48.876953439619285]}";48.8769534396,2.3340036886
15298;rn26035;17;Rue de;BOURGOGNE;#;33.813;1982;598639.304;128716.222;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.317979335255533, 48.85890286652653]}";48.8589028665,2.31797933526
15305;rn02015;17;Rue;PIERRE LESCOT;#;35.171;1995;600895.993;129191.87;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.348736418534163, 48.86318108414045]}";48.8631810841,2.34873641853
15359;rn42175;#;Rue;VICTOR GELEZ;A l'angle du passage de Ménilmontant_ Sur le pan coupé;51.764;1985;603383.327;129397.998;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.382640528300394, 48.86502606343135]}";48.8650260634,2.3826405283
15378;rn80214;28;Rue des;VIGNOLES;Face à l'impasse des Crins;59.008;1988;604602.809;128128.913;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.399248426257744, 48.85360557611241]}";48.8536055761,2.39924842626
15385;rn75346;86;Rue de;CRIMEE;A 9 mètres du candélabre XIX-5620;68.801;2014;603630.498;131360.363;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.386026988746301, 48.88267170329773]}";48.8826717033,2.38602698875
15423;rn67101;10;Rue;DEODAT DE SEVERAC;#;43.046;1993;598103.03;131737.448;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.310656153001872, 48.88607058057163]}";48.8860705806,2.310656153
15424;rn50146;83;Rue du;CHATEAU DES RENTIERS;#;56.355;1995;602364.398;125155.546;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.368727662717536, 48.8268795522781]}";48.8268795523,2.36872766272
15462;rn61303;51Bis;Boulevard;SUCHET;#;54.493;1994;594528.938;128042.666;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.261968878931062, 48.852822838490525]}";48.8528228385,2.26196887893
15487;rn64008;2;Rue;PICCINI;A l'angle de l'avenue Foch;48.479;1994;596295.803;130340.35;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.286025137512824, 48.873498573344484]}";48.8734985733,2.28602513751
15492;rn44105;#;Passage;DUMAS;Face au n°4;46.997;1985;603963.797;127972.122;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.390538840920936, 48.85220005154239]}";48.8522000515,2.39053884092
15504;rn76208;#;#;PARC DES BUTTES CHAUMONT;Avenue Darcel_ Sur la culée Nord-Ouest de la passerelle_ A 21 mètres du candélabre XIX-5559;86.195;1987;603107.0;130916.0;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.37888553853217, 48.87867853236186]}";48.8786785324,2.37888553853
15522;rn32086;10;Place;HENRI BERGSON;#;37.717;1983;598857.367;130642.343;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.32094569320093, 48.87622443275974]}";48.8762244328,2.3209456932
15523;rn61029;103;Rue;BOILEAU;#;37.709;1994;594502.195;126571.521;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.261624484274143, 48.83959296009497]}";48.8395929601,2.26162448427
15537;rn79047;10Bis;Rue;ROBINEAU;#;86.23;1988;604151.504;129356.942;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.393110766682152, 48.864652143158686]}";48.8646521432,2.39311076668
15567;rn15045;13;Boulevard;HENRI IV;#;34.47;1983;601938.302;127885.94;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.362936989335708, 48.85143477516309]}";48.8514347752,2.36293698934
15581;rn70396;19;Rue;PIERRE PICARD;#;72.023;1988;600644.7;131588.3;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.345314889696299, 48.884731896941965]}";48.8847318969,2.3453148897
15599;rn75055;21Bis;Rue de;ROMAINVILLE;#;113.923;1992;604648.742;130753.053;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.399904202378292, 48.877203450031026]}";48.87720345,2.39990420238
15601;rn16149;#;Place;LOUIS LEPINE;Près du quai de la Corse sur le Tribunal de Commerce;35.584;1990;600791.993;128369.997;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.347317363783968, 48.85579033166448]}";48.8557903317,2.34731736378
15638;rn74147;243;Rue de;CRIMEE;#;47.344;1987;602660.39;132634.949;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.372807466979894, 48.8941387104819]}";48.8941387105,2.37280746698
15645;rn94098;65;Boulevard;HIPPOLYTE MARQUES;94-IVRY-SUR-SEINE;60.152;1981;602344.544;124129.914;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.368451424510698, 48.81765638795142]}";48.817656388,2.36845142451
15656;rn40057;15;Rue;JACQUES LOUVEL-TESSIER;#;42.667;1986;602442.549;130086.16;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.369821312068669, 48.871218996408544]}";48.8712189964,2.36982131207
15659;rn63199;#;Carrefour du;BOUT DES LACS;Entre la route de Suresnes et la route de la Muette à Neuilly_ Sur une borne;44.715;1996;594782.058;129796.56;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.265395500922794, 48.868597379892634]}";48.8685973799,2.26539550092
15675;rn65118;#;Boulevard d';AURELLE DE PALADINES;En limite de Paris face à la rue Cino Del Duca;34.529;1995;595971.291;131470.429;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.281589789352018, 48.88365904578717]}";48.8836590458,2.28158978935
15685;rn35052;5;Boulevard;HAUSSMANN;Près de la rue Laffitte;36.016;1983;600074.645;130196.233;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.337541525880274, 48.87221372388193]}";48.8722137239,2.33754152588
15696;rn80251;10;Rue;PHILIDOR;#;51.913;1988;605280.644;127777.544;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.408480995832937, 48.85044037243824]}";48.8504403724,2.40848099583
15705;rn60135;#;Boulevard du;GENERAL MARTIAL VALIN;A l'angle de la place Balard_ Sur le mur de soutènement;31.963;1995;595702.778;126210.767;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.277984566411286, 48.836358393009604]}";48.836358393,2.27798456641
15782;rn45028;#;Boulevard de;PICPUS;Face à la rue de Toul_ Sur le mur du métropolitain;50.295;1984;604719.666;126709.938;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.400824516155529, 48.84084421791951]}";48.8408442179,2.40082451616
15797;rn42023;44;Boulevard;VOLTAIRE;#;36.888;1984;602486.327;129216.727;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.370412852774184, 48.86340022849358]}";48.8634002285,2.37041285277
15814;rn41103;169;Rue;SAINT-MAUR;Face au n°170;48.966;1985;602692.969;129946.073;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.373234176038898, 48.86995818047601]}";48.8699581805,2.37323417604
15838;rn76296;88;Rue;REBEVAL;#;79.27;1992;603384.363;130374.469;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.382662708464591, 48.87380721408084]}";48.8738072141,2.38266270846
15869;rn39064;#;Cité;RIVERIN;Angle rue René Boulanger;38.211;1986;601551.224;129868.931;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.357669760279258, 48.869268413619835]}";48.8692684136,2.35766976028
15871;rn63029;128;Rue de la;FAISANDERIE;#;52.316;1994;595345.641;129364.419;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.273082986458108, 48.86471578369801]}";48.8647157837,2.27308298646
15888;rn48152;#;Quai de la;RAPEE;Face au boulevard Diderot_ Sur le mur du métropolitain;34.297;1975;602340.378;127183.314;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.368412012052416, 48.8451148378693]}";48.8451148379,2.36841201205
15889;rn70218;13;Rue des;PORTES BLANCHES;Face au n°8;51.968;1988;601023.1;132358.32;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.350476601424209, 48.891655978430286]}";48.8916559784,2.35047660142
15907;rn39027;68;Boulevard de;MAGENTA;#;39.129;1986;601575.366;130437.753;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.358001015341748, 48.87438362585042]}";48.8743836259,2.35800101534
15944;rn25013;49;Rue de l';UNIVERSITE;Face à la rue de Poitiers;32.18;1991;599206.692;128663.883;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.325712287880669, 48.85843318438686]}";48.8584331844,2.32571228788
15952;rn75040;8;Place de;RHIN ET DANUBE;#;84.889;2014;604160.091;131269.645;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.39324725609327, 48.88185253712093]}";48.8818525371,2.39324725609
16022;rn70222;18;Passage;DUHESME;#;50.113;1988;600795.22;132845.271;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.34736972704977, 48.89603534685927]}";48.8960353469,2.34736972705
16024;rn80264;14;Rue;MOUNET-SULLY;#;51.285;1988;605017.245;127708.064;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.404890937279669, 48.849817756754575]}";48.8498177568,2.40489093728
16044;rn54028;#;Boulevard;SAINT-JACQUES;Face au n°51 sur le métropolitain;55.523;1982;600018.417;125826.71;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.3367751766929112, 48.83291971584146]}";48.8329197158,2.33677517669
16046;rn68218;1;Boulevard;BESSIERES;#;47.887;1993;599412.574;133000.825;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.328511541075174, 48.89743445193432]}";48.8974344519,2.32851154108
16053;rn40086;17;Rue de;SAMBRE-ET-MEUSE;#;52.558;1986;602541.56;130505.593;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.371173643305003, 48.87499044933913]}";48.8749904493,2.37117364331
16068;rn76017;56;Rue;EDOUARD PAILLERON;#;68.049;1992;603191.874;131210.805;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.380045027674973, 48.8813292045973]}";48.8813292046,2.38004502767
16089;rn17039;28;Rue;LACEPEDE;#;50.47;1981;601117.386;127056.266;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.351748317130305, 48.84397577492551]}";48.8439757749,2.35174831713
16094;rn70447;2;Rue;MAURICE UTRILLO;Au deuxième septième de la volée d'escalier;98.092;2012;600594.246;131766.894;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.344627149540664, 48.88633799953097]}";48.8863379995,2.34462714954
16102;rn37072;#;Rue de l';AQUEDUC;Angle rue Philippe de Girard sur la caserne des sapeurs pompiers;54.984;1986;601871.28;131243.454;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.362038884572426, 48.881628260195164]}";48.8816282602,2.36203888457
16106;rn13033;12;Rue;BRISEMICHE;#;36.822;1995;601130.924;128786.858;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.351937439643152, 48.85953852448019]}";48.8595385245,2.35193743964
16110;rn30043;152;Avenue des;CHAMPS ELYSEES;#;53.827;1983;597167.958;130308.447;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.297915334468008, 48.873216336425116]}";48.8732163364,2.29791533447
16115;rn59063;40;Rue;ROUELLE;#;31.295;1995;596501.36;127695.499;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.288850490338778, 48.84971530019887]}";48.8497153002,2.28885049034
16181;rn02007;57;Rue;JEAN-JACQUES ROUSSEAU;Sur l'hôtel des Postes;35.107;1995;600536.359;129315.873;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.343834753254591, 48.86429663411937]}";48.8642966341,2.34383475325
16257;rn76295;20;Rue de l';EQUERRE;Au fond de l'impasse;81.02;1992;603375.294;130437.028;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.382539587158775, 48.87436984105086]}";48.8743698411,2.38253958716
16264;rn45052;20Ter;Rue;ROTTEMBOURG;Côté pair_ Entre les deux ponts SNCF_ Côté est;40.826;1984;605152.8;126438.823;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.406722060922808, 48.83840268180426]}";48.8384026818,2.40672206092
16269;rn41171;21;Rue du;GRAND PRIEURE;#;36.108;1985;602340.819;129494.1;ENSERVICE;"{""type"": ""Point"", ""coordinates"": [2.36843114351525, 48.86589514654333]}";48.8658951465,2.36843114352
