,nodeid,latitude,longitude
11485,826705521,48.8751277,2.3087223
11486,826706429,48.8750038,2.3083047
11487,826706489,48.8749174,2.3088178
11488,826819727,48.8775288,2.3106055
11489,826819888,48.8775781,2.3104031
11490,827009036,48.8232338,2.3256122
11491,827009053,48.8232718,2.3254559
11492,827975484,48.8806409,2.3080636
11493,827975690,48.8804527,2.3094281
11494,827975805,48.8805517,2.3084156
11495,828086160,48.8796286,2.3053546
11496,828134609,48.8745379,2.305122
11497,828728736,48.8699661,2.306635
11498,828728741,48.8700575,2.3063427
11499,829051484,48.8719704,2.3055548
11500,829051551,48.8720777,2.3056372
11501,829051591,48.8715518,2.3062553
11502,829051728,48.8717105,2.3063747
11503,829132631,48.8705634,2.3009516
11504,829132632,48.872218,2.2993187
11505,829132634,48.8688688,2.301267
11506,829132642,48.8720769,2.2997667
11507,829132660,48.8708386,2.3007521
11508,829132672,48.8701598,2.3013118
11509,829132680,48.8686645,2.3011243
11510,829132704,48.8713553,2.3020344
11511,829132720,48.8704807,2.3009591
11512,829203379,48.8721868,2.3033146
11513,829203608,48.8720669,2.3034816
11514,829526180,48.8707622,2.3051682
11515,829526332,48.8706255,2.3054805
11516,829526541,48.8702163,2.3047146
11517,829526609,48.8701277,2.3044062
11518,829544133,48.8697219,2.3037264
11519,829544149,48.8698867,2.3039236
11520,830070175,48.8711281,2.3292967
11521,830070177,48.8716659,2.330074
11522,830070181,48.8714409,2.3290741
11523,830070183,48.8714886,2.3281323
11524,830070185,48.8717754,2.3290804
11525,830630282,48.8674712,2.3054788
11526,830630294,48.8669513,2.3064386
11527,830630428,48.8649135,2.302224
11528,830630571,48.8673568,2.3057838
11529,830630874,48.8679059,2.3050157
11530,830630902,48.8653999,2.3031921
11531,831929183,48.8669936,2.3012769
11532,831929434,48.8668771,2.3011194
11533,831943759,48.8658095,2.3013838
11534,831943768,48.8666518,2.3013105
11535,831956629,48.8655118,2.3015698
11536,831956663,48.8668205,2.3012919
11537,831956670,48.8652666,2.3014348
11538,832027849,48.8686421,2.2990458
11539,832027880,48.8696056,2.298124
11540,833088559,48.8667434,2.2994644
11541,833088564,48.865724,2.2996413
11542,833088749,48.8650636,2.300338
11543,833393569,48.8715836,2.2969686
11544,833393570,48.8720442,2.2965816
11545,833393595,48.8713039,2.2970137
11546,838040829,48.8585003,2.2844048
11547,838076170,48.8741074,2.299415
11548,838076213,48.874241,2.2987178
11549,838076254,48.874171,2.2990109
11550,838076387,48.8740954,2.2983294
11551,838076500,48.8731708,2.2973356
11552,838076532,48.8738926,2.2965419
11553,838076561,48.8744932,2.3009883
11554,838121846,48.8762733,2.3012229
11555,838122315,48.876362,2.3015161
11556,838145796,48.8772578,2.3030995
11557,838145811,48.8769615,2.3029811
11558,838145822,48.8767241,2.3018198
11559,838145839,48.8770517,2.3028875
11560,838145862,48.8765814,2.3020366
11561,838145867,48.87704,2.30286
11562,838145947,48.8768076,2.3023086
11563,838145949,48.8767922,2.3022717
11564,838533044,48.8782249,2.2965872
11565,838533110,48.87802,2.2969885
11566,846132488,48.8603478,2.3720711
11567,846132494,48.860224,2.3720163
11568,847813980,48.8632555,2.3338089
11569,856898587,48.8289711,2.3654655
11570,866788125,48.8545025,2.408116
11571,866788146,48.8549663,2.4075913
11572,867055117,48.8877549,2.345856
11573,867055122,48.8876071,2.3451841
11574,867319337,48.8976134,2.3890562
11575,867319341,48.8976196,2.3883721
11576,867355508,48.8890964,2.3942234
11577,867355513,48.8890215,2.394332
11578,867382854,48.8973406,2.3890599
11579,867382871,48.8971965,2.3887591
11580,867382872,48.897323,2.3890595
11581,869227070,48.8874543,2.3472296
11582,869227395,48.8874534,2.3472154
11583,875694853,48.834687,2.2568516
11584,875698713,48.8345808,2.261685
11585,880438434,48.8344887,2.2617073
11586,880993533,48.8715906,2.3957097
11587,880993550,48.8710422,2.3963186
11588,881040285,48.870982,2.3969102
11589,881040296,48.8717354,2.3960807
11590,881040299,48.8719687,2.3958642
11591,881048446,48.8744537,2.3941111
11592,881330231,48.8679526,2.3806905
11593,881330235,48.8682635,2.3813753
11594,881330261,48.8682367,2.3813293
11595,882368779,48.8946308,2.3976411
11596,883295044,48.8864562,2.3690796
11597,883295055,48.8864731,2.3693408
11598,883295063,48.8866134,2.3693024
11599,883295075,48.8866366,2.3691925
11600,883296977,48.8864249,2.3691574
11601,883335108,48.8829918,2.3715391
11602,884159244,48.8768579,2.3743903
11603,884197206,48.8914208,2.3860568
11604,884197207,48.8914485,2.3860292
11605,884203677,48.8964122,2.3841428
11606,884211905,48.8912396,2.3773557
11607,884214101,48.8931716,2.3798518
11608,884215450,48.8957637,2.3836864
11609,884215453,48.8959256,2.383498
11610,884256919,48.8894832,2.3839645
11611,895871274,48.8599689,2.3250613
11612,895871299,48.8599974,2.3246918
11613,899090648,48.8644777,2.4089972
11614,904150573,48.8671586,2.4050201
11615,905147217,48.8887873,2.3796973
11616,905147218,48.8893531,2.3790543
11617,906068099,48.8760675,2.3544465
11618,910585323,48.8278217,2.3301792
11619,910850012,48.8734624,2.3297107
11620,910877303,48.8238728,2.3232345
11621,911471096,48.8661107,2.3134547
11622,911471382,48.8660423,2.3134385
11623,911471494,48.8661809,2.3134482
11624,912271456,48.8774881,2.353103
11625,912271851,48.8777933,2.3531865
11626,912272512,48.8762075,2.3561169
11627,912371041,48.8749234,2.3655312
11628,913550824,48.8285338,2.3834537
11629,913551491,48.8278807,2.3790432
11630,913934862,48.8563362,2.3053635
11631,913935232,48.857298,2.3047553
11632,914295700,48.8756108,2.3751405
11633,914446249,48.8933051,2.3369838
11634,914449677,48.8926333,2.3368473
11635,917024611,48.8853648,2.3325493
11636,917024612,48.8858094,2.3325002
11637,918101328,48.8518657,2.3737872
11638,918204565,48.8654691,2.3863572
11639,920530453,48.876313,2.3619774
11640,920530502,48.8756054,2.3653865
11641,920530584,48.8764113,2.3622711
11642,920530985,48.8762672,2.3627819
11643,920531338,48.8759798,2.3638679
11644,920531557,48.8760804,2.363598
11645,920531606,48.8763222,2.3633063
11646,920531716,48.8759695,2.3646286
11647,920939904,48.8290278,2.3468741
11648,921170499,48.822246,2.3464782
11649,921170503,48.8222172,2.3467647
11650,921170515,48.8247401,2.3466609
11651,921170521,48.8250663,2.346653
11652,921511507,48.8374237,2.3602512
11653,924355461,48.8931795,2.3504414
11654,924357421,48.8920697,2.3492677
11655,924396087,48.827505,2.4464747
11656,925427454,48.8647903,2.2989662
11657,925761731,48.864786,2.2959947
11658,925761926,48.8648871,2.2945107
11659,925849923,48.8628011,2.2918628
11660,925849932,48.8630903,2.2921778
11661,925849973,48.8628722,2.2920712
11662,925849988,48.8627518,2.2920071
11663,925869772,48.8671955,2.2953643
11664,925936540,48.8626404,2.2923851
11665,926540806,48.8687734,2.2958845
11666,926540811,48.8687422,2.2957156
11667,926540831,48.8686427,2.2955447
11668,926540877,48.8686428,2.2957135
11669,926540880,48.8687398,2.2958836
11670,926662860,48.8718031,2.2955311
11671,926662894,48.8711464,2.2956084
11672,926663229,48.8705637,2.2956944
11673,926887338,48.8721916,2.2939603
11674,926887364,48.871788,2.2935679
11675,926887474,48.8717094,2.2935111
11676,926887519,48.8722131,2.2938963
11677,926929550,48.8721621,2.2940457
11678,926929640,48.871269,2.2932885
11679,926957171,48.870454,2.2954764
11680,928559990,48.8688126,2.291499
11681,928560005,48.8684493,2.2912349
11682,928560028,48.8684734,2.2911733
11683,928644683,48.8690206,2.2916512
11684,928644771,48.8717662,2.2936505
11685,928644786,48.8689765,2.291619
11686,928644844,48.8715631,2.2935026
11687,929193030,48.8295813,2.3298857
11688,929367046,48.8661934,2.289533
11689,929372127,48.8664286,2.2895302
11690,929440570,48.8650004,2.2885457
11691,929442064,48.867855,2.2906023
11692,929442917,48.8637215,2.2877412
11693,929488956,48.8382095,2.3559115
11694,929488975,48.8385491,2.3570045
11695,929488991,48.8380492,2.3559439
11696,929489009,48.8390339,2.3585337
11697,929489064,48.8385835,2.3578648
11698,929489083,48.8390198,2.3592096
11699,929489090,48.8395533,2.360724
11700,929489130,48.8377839,2.3553159
11701,929508749,48.8383967,2.3567698
11702,929508764,48.8379818,2.3559564
11703,929508781,48.8383034,2.3569613
11704,929508804,48.8383441,2.3568713
11705,929534666,48.8644554,2.2932068
11706,929534719,48.8640172,2.2908509
11707,929534840,48.8632537,2.288332
11708,929535146,48.8632995,2.2881382
11709,929535160,48.8645076,2.2930322
11710,929535353,48.8640746,2.2903706
11711,929535527,48.8639427,2.2909103
11712,929535785,48.8646142,2.2931146
11713,929536231,48.8645558,2.2932052
11714,929536542,48.8638502,2.2905615
11715,930283192,48.8287283,2.3165776
11716,930283238,48.8309343,2.3122979
11717,930283247,48.8291295,2.3064264
11718,930613534,48.8599963,2.2907774
11719,931915045,48.8281665,2.302808
11720,932340008,48.8622661,2.2870152
11721,932668266,48.8396325,2.3057889
11722,932824995,48.8587828,2.2846461
11723,933179641,48.8396826,2.3608249
11724,933223108,48.8264908,2.3712504
11725,933275640,48.8401996,2.3509062
11726,933275643,48.8398564,2.3511722
11727,933275652,48.8403358,2.3506549
11728,933275665,48.8398456,2.3513606
11729,933516781,48.8995758,2.3877068
11730,933859767,48.8926165,2.3981759
11731,935170373,48.83542,2.3027019
11732,937854188,48.8722155,2.2848213
11733,937854341,48.8732174,2.2916191
11734,937854398,48.8725053,2.2851559
11735,937873395,48.8744719,2.2928513
11736,937950603,48.873689,2.2914977
11737,937950970,48.8731966,2.2847126
11738,937951284,48.8729637,2.2850357
11739,938706500,48.8765301,2.2825038
11740,938706513,48.8770612,2.28183
11741,938706584,48.8768985,2.2823365
11742,938799449,48.8769619,2.2834757
11743,939656203,48.8725965,2.2838004
11744,939656435,48.8729475,2.2841299
11745,939657117,48.8725111,2.2830244
11746,939658365,48.8722856,2.284068
11747,939683665,48.871322,2.2756675
11748,939736948,48.8744068,2.278759
11749,939737419,48.87463,2.2790714
11750,939737658,48.8750373,2.2797717
11751,939747662,48.8748704,2.2787411
11752,940681937,48.8749996,2.2787855
11753,940681995,48.8753789,2.2788901
11754,942627037,48.8693205,2.284375
11755,942627039,48.8694107,2.2847313
11756,942635613,48.8684181,2.2823637
11757,942635719,48.8685824,2.2826235
11758,942732540,48.8672061,2.2793554
11759,942732740,48.8677158,2.2805552
11760,942732827,48.8677711,2.2808507
11761,942733334,48.8670267,2.2791029
11762,942744536,48.8689657,2.2778716
11763,942985827,48.8710554,2.2748761
11764,942986108,48.8714176,2.2741745
11765,946188278,48.8657377,2.2757582
11766,946188650,48.8657905,2.2759496
11767,947213872,48.8641468,2.2772844
11768,948152369,48.8998698,2.3875935
11769,948571213,48.8639399,2.277518
11770,948791895,48.8646747,2.2830579
11771,952053012,48.8893781,2.3894511
11772,952053564,48.8882095,2.3906853
11773,952746620,48.8617974,2.2857642
11774,957319293,48.8581737,2.2744027
11775,957319856,48.8581421,2.2751968
11776,957320510,48.8581528,2.2756131
11777,957634031,48.8631065,2.2688595
11778,958304081,48.8245476,2.4298276
11779,958304082,48.8374182,2.4254492
11780,958304083,48.8246322,2.4462035
11781,958325605,48.8290447,2.4517969
11782,958325622,48.8340877,2.4549074
11783,958325628,48.8322022,2.4572554
11784,958325650,48.8369419,2.4559463
11785,958325693,48.8408737,2.452847
11786,958325723,48.8363691,2.4623081
11787,958792254,48.8623278,2.2651738
11788,958878584,48.8619212,2.2677937
11789,959497538,48.8514565,2.2518544
11790,959497539,48.8517662,2.2518852
11791,960196010,48.8272789,2.4307867
11792,960205596,48.8355994,2.4221604
11793,965465968,48.8740007,2.2463408
11794,965466207,48.8682123,2.2348687
11795,965466319,48.8674795,2.2400197
11796,965466336,48.86763,2.2422187
11797,965881197,48.8567964,2.2529319
11798,965881198,48.8623452,2.2633032
11799,965889627,48.8686637,2.2630888
11800,965889628,48.8705583,2.2701566
11801,965963824,48.8654148,2.2449882
11802,965963825,48.8646972,2.2466596
11803,966263995,48.8745072,2.2492705
11804,966817741,48.8632256,2.2532997
11805,966840493,48.8319241,2.3600551
11806,966840512,48.8319548,2.3601317
11807,967022600,48.8696277,2.2698841
11808,967022724,48.8696139,2.2704654
11809,967022787,48.871639,2.258184
11810,967032635,48.8647546,2.2370468
11811,967125227,48.8435623,2.3248213
11812,967224607,48.8536187,2.2262498
11813,967317037,48.8626102,2.2380488
11814,967317422,48.8564692,2.2410278
11815,968051326,48.8520757,2.239142
11816,968051332,48.8536691,2.2419388
11817,968061610,48.8582037,2.2549812
11818,968107135,48.8504987,2.2507025
11819,968124676,48.8592981,2.2613374
11820,968131063,48.8587949,2.2610194
11821,968151937,48.8418292,2.3201354
11822,968151947,48.8420229,2.320789
11823,968748864,48.8582115,2.3332211
11824,968748889,48.8584963,2.3325144
11825,968748894,48.8585801,2.3324968
11826,968757781,48.8624734,2.3362508
11827,968758003,48.8644369,2.3301389
11828,968764519,48.8567026,2.3549917
11829,968764522,48.85696,2.3538832
11830,971285331,48.8754847,2.3424311
11831,971285687,48.8746748,2.3418273
11832,971476124,48.8765327,2.3443445
11833,971501847,48.8772551,2.3464098
11834,971501867,48.8770209,2.3458704
11835,971501901,48.8773787,2.3467059
11836,971501937,48.8768079,2.3459341
11837,973809224,48.8756287,2.3802789
11838,973809230,48.8755719,2.38045
11839,975372138,48.8566243,2.2662997
11840,975422668,48.8583808,2.2700748
11841,975538950,48.8228,2.3121632
11842,975956753,48.8565319,2.2820358
11843,976874544,48.85195,2.2741462
11844,977193733,48.8467998,2.3610114
11845,977194441,48.8466166,2.3612758
11846,977194933,48.8454939,2.3582926
11847,978607963,48.8402326,2.3126824
11848,978607977,48.8407282,2.3120938
11849,979091346,48.8837094,2.3277554
11850,979967550,48.8533383,2.2707744
11851,979967697,48.8534529,2.2709547
11852,981730924,48.8780848,2.3053547
11853,981730952,48.8780917,2.3051367
11854,981730959,48.8780079,2.3053125
11855,981730964,48.8781416,2.3052289
11856,981836417,48.8812779,2.3334845
11857,981836433,48.8809231,2.3328604
11858,981836464,48.881413,2.3331122
11859,985967489,48.8542407,2.2679489
11860,987604358,48.8788583,2.378448
11861,987604361,48.8788522,2.3783826
11862,987604383,48.8786953,2.3783798
11863,987604398,48.8788578,2.3783634
11864,987604401,48.8790413,2.3785752
11865,987604420,48.878951,2.3783667
11866,987604423,48.8789057,2.3784851
11867,987604425,48.8789047,2.3783251
11868,987644729,48.8772702,2.403386
11869,988246433,48.8492437,2.2750144
11870,988246569,48.8494265,2.2714487
11871,988247027,48.8494883,2.2713034
11872,988247272,48.8494292,2.2751935
11873,989065828,48.8763719,2.3996172
11874,989065942,48.8763275,2.4006148
11875,989149193,48.8499562,2.2662608
11876,989286407,48.8480291,2.2631505
11877,992508536,48.8679356,2.2660502
11878,992508542,48.8700778,2.2696033
11879,992508687,48.8680782,2.2689484
11880,992522062,48.8665164,2.2649772
11881,992528526,48.8710412,2.2720499
11882,995792731,48.8906067,2.3639222
11883,995792734,48.8912159,2.3640027
11884,995792735,48.8905173,2.3646759
11885,995808666,48.8951656,2.3720178
11886,995808669,48.8939313,2.3733338
11887,996976138,48.8517761,2.2616978
11888,996978226,48.8519247,2.2611685
11889,1000295093,48.8785134,2.2684882
11890,1000296177,48.8778694,2.2682831
11891,1000627362,48.8795743,2.2603781
11892,1000833020,48.8792495,2.2648305
11893,1000833384,48.8790032,2.2593979
11894,1001348775,48.8468564,2.2563181
11895,1001348904,48.8469887,2.2556113
11896,1001349287,48.8467113,2.2560098
11897,1001382526,48.8456673,2.2560243
11898,1001468601,48.8950649,2.3849271
11899,1001468602,48.8952565,2.3848182
11900,1001475632,48.8453748,2.2562583
11901,1002375925,48.8385801,2.2550216
11902,1002375927,48.8391701,2.2548453
11903,1002375929,48.838603,2.2548728
11904,1003141736,48.8455791,2.2672158
11905,1003534747,48.8769196,2.2635196
11906,1003582477,48.8769294,2.2642633
11907,1003592380,48.8779422,2.259641
11908,1003592449,48.8779881,2.2598345
11909,1003592613,48.8787132,2.2600793
11910,1003722005,48.8745101,2.389457
11911,1004292506,48.8469025,2.2743814
11912,1011766261,48.8698116,2.3750656
11913,1011830373,48.8710321,2.3741253
11914,1014095237,48.8701304,2.3745524
11915,1014095238,48.8702015,2.3747546
11916,1015358305,48.8835634,2.2882113
11917,1015358854,48.8837184,2.2879868
11918,1015891799,48.8514264,2.3954001
11919,1015891800,48.8508269,2.3956255
11920,1016214105,48.8410224,2.3213949
11921,1016214187,48.8411179,2.321474
11922,1016452664,48.8408423,2.2647741
11923,1016453099,48.8407614,2.2655857
11924,1016453430,48.8409634,2.2654788
11925,1016454674,48.8409813,2.2650034
11926,1021081007,48.8426438,2.2545377
11927,1021082403,48.8425458,2.2546231
11928,1021083018,48.8426103,2.2547382
11929,1021084784,48.8426829,2.2546514
11930,1022395831,48.8403503,2.2542673
11931,1022695595,48.8721261,2.3770543
11932,1022777480,48.8381958,2.2562591
11933,1025469211,48.8370823,2.2603018
11934,1025499882,48.8384767,2.2591596
11935,1025501127,48.8386789,2.2594271
11936,1025501517,48.8396031,2.2624046
11937,1027145363,48.8363868,2.2568024
11938,1027145617,48.8361589,2.2609164
11939,1027145764,48.8345273,2.2619011
11940,1027146301,48.8359082,2.2606256
11941,1027146401,48.8347023,2.2615067
11942,1027183378,48.8364865,2.2566597
11943,1027183643,48.8362232,2.2564978
11944,1027210649,48.8934599,2.3629526
11945,1030161702,48.8866688,2.3596484
11946,1030161704,48.887199,2.3597812
11947,1030161708,48.8872515,2.3581467
11948,1033927705,48.8479384,2.3739679
11949,1035711019,48.8845021,2.3642079
11950,1035711067,48.8857576,2.3649624
11951,1037154598,48.822658,2.3226622
11952,1037154606,48.8223979,2.3239111
11953,1037154625,48.8222282,2.3246726
11954,1037334615,48.8520947,2.415591
11955,1039175835,48.8205914,2.3240541
11956,1039177735,48.8224358,2.313758
11957,1040783712,48.8527604,2.4088656
11958,1040783713,48.8531884,2.4088457
11959,1052137402,48.8933448,2.3153765
11960,1052168905,48.8561414,2.4026199
11961,1052168908,48.8557978,2.4031336
11962,1053788830,48.8671361,2.4137378
11963,1071426170,48.8645864,2.318505
11964,1079716463,48.8471492,2.342162
11965,1082065987,48.8427882,2.4231974
11966,1082077022,48.8441463,2.4131017
11967,1082077025,48.844148,2.4129967
11968,1088408925,48.8319932,2.3987837
11969,1088408954,48.8347718,2.4056902
11970,1088408958,48.8337999,2.4036756
11971,1088408986,48.8342354,2.4047801
11972,1088408989,48.8315941,2.3980606
11973,1088408991,48.8333032,2.4023559
11974,1088436892,48.8381666,2.4085621
11975,1088436897,48.8417265,2.4095915
11976,1088436904,48.8403804,2.408926
11977,1088436906,48.8454662,2.410789
11978,1088436935,48.834913,2.4054698
11979,1088436936,48.8442681,2.4104405
11980,1088436946,48.837319,2.4082905
11981,1088436955,48.8333534,2.4022877
11982,1088436995,48.8425361,2.4098551
11983,1088437007,48.8364126,2.4079255
11984,1088437014,48.8461743,2.4110268
11985,1088437030,48.8342905,2.404433
11986,1088437038,48.8381861,2.4084292
11987,1088437056,48.8355895,2.4072052
11988,1088437062,48.8401658,2.4092038
11989,1088437079,48.8334663,2.4021076
11990,1088437086,48.8373638,2.4081688
11991,1088480849,48.8301983,2.3923832
11992,1088481010,48.8300654,2.3924571
11993,1088481059,48.8271918,2.3852417
11994,1088481302,48.8233491,2.3750651
11995,1088638195,48.8882311,2.3956455
11996,1088638259,48.8860179,2.3966803
11997,1088638328,48.8836869,2.397232
11998,1088638337,48.8837532,2.3972081
11999,1088638379,48.8815745,2.4008545
12000,1088638576,48.8845133,2.3969413
12001,1088638611,48.8862356,2.396197
12002,1088638620,48.8827985,2.3996272
12003,1088638655,48.8863121,2.3962135
12004,1088638726,48.8898487,2.3955065
12005,1089075989,48.8513169,2.4111995
12006,1089075990,48.8647602,2.408878
12007,1089075997,48.8705414,2.4085986
12008,1089076000,48.8777726,2.4096659
12009,1089076009,48.8606191,2.4095697
12010,1089076012,48.8642232,2.4089316
12011,1089076015,48.8558701,2.4104057
12012,1089076016,48.8690984,2.4090477
12013,1089076028,48.8491902,2.4111887
12014,1089076031,48.8513118,2.4111171
12015,1089076037,48.853482,2.410794
12016,1089076042,48.8772473,2.4067931
12017,1089076048,48.8727365,2.408304
12018,1089076049,48.8558928,2.4102993
12019,1089076050,48.8633706,2.4090486
12020,1089076051,48.8624155,2.4091624
12021,1089076058,48.8777224,2.4056619
12022,1089076066,48.8763854,2.4073046
12023,1089076082,48.8663519,2.4089819
12024,1089076092,48.8527245,2.4109344
12025,1089076097,48.8527297,2.4110009
12026,1089076101,48.8540778,2.4107101
12027,1089076105,48.8535656,2.4107777
12028,1089076107,48.8670655,2.4090377
12029,1089076113,48.8525606,2.4105852
12030,1089076114,48.8575168,2.4099821
12031,1089076117,48.8647707,2.4086471
12032,1089076119,48.8606124,2.4094731
12033,1089076127,48.8645982,2.409137
12034,1089076141,48.8729038,2.4087308
12035,1089076147,48.8770943,2.406895
12036,1089076159,48.8714141,2.4088486
12037,1089076161,48.854952,2.41055
12038,1089076162,48.8530068,2.410503
12039,1089076163,48.8679397,2.4091543
12040,1089076166,48.8342777,2.4047324
12041,1089076181,48.8562875,2.4103285
12042,1089076182,48.8633653,2.4089895
12043,1089076183,48.8698095,2.4089698
12044,1089076184,48.8785633,2.4027048
12045,1089076186,48.8668113,2.4087234
12046,1089076189,48.84919,2.4112451
12047,1089076190,48.8780093,2.4056322
12048,1089076191,48.8491936,2.4114842
12049,1089076202,48.8753307,2.4074526
12050,1089076207,48.852568,2.4106838
12051,1089076216,48.8643424,2.4088336
12052,1089076217,48.8624244,2.4092458
12053,1089076219,48.8786648,2.4022623
12054,1089076221,48.8645171,2.409178
12055,1089076227,48.8728166,2.4082925
12056,1089076241,48.8647752,2.4085533
12057,1089076245,48.857525,2.4100891
12058,1089076250,48.870591,2.4089443
12059,1089076251,48.8525887,2.410958
12060,1089076259,48.8525937,2.4110236
12061,1089479639,48.8786344,2.4016244
12062,1096258158,48.8363307,2.2566063
12063,1096258171,48.8363465,2.2565771
12064,1096679755,48.8521045,2.2848652
12065,1096680019,48.8522036,2.2850188
12066,1107432316,48.8846934,2.2991904
12067,1107432319,48.8843885,2.2992521
12068,1109677491,48.8517196,2.3448719
12069,1109781640,48.8510621,2.3480851
12070,1109781668,48.8504816,2.3486018
12071,1109781740,48.8507465,2.3484894
12072,1110255851,48.818716,2.4457392
12073,1110391645,48.8437973,2.3448558
12074,1110738484,48.8469405,2.3423179
12075,1110738505,48.8469788,2.3425041
12076,1110738507,48.8472093,2.3414321
12077,1110738525,48.8469431,2.3426702
12078,1110738538,48.8470699,2.3417135
12079,1114192940,48.8611229,2.3301721
12080,1114193307,48.8730861,2.3171017
12081,1114194350,48.8731733,2.3170802
12082,1115138087,48.8401144,2.3156985
12083,1115138134,48.8405121,2.3153072
12084,1116789311,48.8421774,2.3134353
12085,1116789313,48.8425083,2.3126664
12086,1116789322,48.8423441,2.3133014
12087,1116789334,48.84171,2.3138269
12088,1116789337,48.8419837,2.3130826
12089,1116789341,48.8421801,2.3129266
12090,1116789347,48.8428986,2.3128678
12091,1116789367,48.8416626,2.3142512
12092,1117230992,48.8410088,2.3133589
12093,1117231018,48.8411584,2.3130817
12094,1129806520,48.8488318,2.3485496
12095,1129806664,48.8485995,2.3479551
12096,1129806732,48.8486601,2.3479833
12097,1129920879,48.8494749,2.3523838
12098,1129921070,48.8494366,2.3519799
12099,1129921206,48.8495385,2.3524495
12100,1129921446,48.8493335,2.3468184
12101,1134402753,48.8468795,2.3508821
12102,1134653600,48.8444244,2.3480618
12103,1141486755,48.8435328,2.3425092
12104,1141486778,48.8417748,2.3433174
12105,1141486793,48.8420353,2.3432522
12106,1141998461,48.8557436,2.3647985
12107,1141998464,48.8557601,2.3646995
12108,1142933406,48.8388881,2.3397096
12109,1142933458,48.8392578,2.3383364
12110,1142990020,48.8399909,2.361771
12111,1142990029,48.836905,2.3508632
12112,1142990059,48.8423212,2.3635401
12113,1142990067,48.836936,2.3505855
12114,1142990072,48.8434335,2.3643628
12115,1142990075,48.841856,2.3631949
12116,1142990090,48.836787,2.3518495
12117,1142990096,48.83763,2.3543789
12118,1142990104,48.8371933,2.352994
12119,1142990126,48.8402614,2.3619828
12120,1142990134,48.837098,2.3527005
12121,1142990138,48.8444364,2.3650856
12122,1142990141,48.8432233,2.3641911
12123,1143095752,48.8439559,2.3389537
12124,1144416695,48.8387251,2.3404746
12125,1144416741,48.8379231,2.3442868
12126,1144416774,48.8388527,2.3398692
12127,1144685616,48.8403192,2.3509348
12128,1151575886,48.865897,2.4068587
12129,1152647531,48.860487,2.4029847
12130,1156167310,48.8245667,2.4650454
12131,1156167334,48.8275086,2.4647577
12132,1156167435,48.8246231,2.4635065
12133,1156167486,48.8340478,2.4446705
12134,1156167492,48.8270835,2.4643283
12135,1164949855,48.8280595,2.2723672
12136,1164949870,48.8330917,2.276554
12137,1165949167,48.8384783,2.350764
12138,1166504782,48.8488167,2.2579236
12139,1166504818,48.8482034,2.2573442
12140,1167166918,48.8173919,2.4590775
12141,1179696264,48.8583482,2.3024877
12142,1179696267,48.8584255,2.3022738
12143,1179767305,48.8346835,2.3328504
12144,1179777317,48.8587353,2.3032337
12145,1179777339,48.8588701,2.3033265
12146,1179777383,48.8562293,2.3049068
12147,1181466424,48.8571003,2.3096943
12148,1181466558,48.8558774,2.3081241
12149,1181466645,48.8548367,2.3063511
12150,1181549860,48.856162,2.3080614
12151,1181550261,48.8550872,2.3067344
12152,1181550725,48.8554776,2.3070834
12153,1181634293,48.8598413,2.3006776
12154,1181634707,48.858734,2.3006591
12155,1183441105,48.8610693,2.3086518
12156,1183441118,48.8611342,2.3086399
12157,1183500885,48.8615666,2.3020041
12158,1183500911,48.8603474,2.3008352
12159,1183501055,48.8602668,2.3009636
12160,1183501073,48.8615962,2.3021538
12161,1183501163,48.8610145,2.3013631
12162,1183501365,48.8609721,2.3010297
12163,1183501407,48.8596426,2.3009482
12164,1188299164,48.8664148,2.2414612
12165,1188299588,48.8672858,2.2423397
12166,1188299742,48.8665259,2.2416011
12167,1188299759,48.8638719,2.2397666
12168,1188299766,48.8636599,2.2391527
12169,1188299782,48.8668942,2.2404259
12170,1188299881,48.8638557,2.2406657
12171,1188300042,48.8670165,2.2403869
12172,1188300148,48.8634751,2.2391929
12173,1188363231,48.8670879,2.2320949
12174,1188363279,48.8646316,2.2378638
12175,1188363311,48.863931,2.2394764
12176,1188363346,48.8640633,2.2389869
12177,1188363352,48.8669332,2.2318225
12178,1188363461,48.8665584,2.2311207
12179,1188363470,48.8666733,2.2314487
12180,1188363491,48.863893,2.2396212
12181,1191402910,48.8623682,2.3099654
12182,1191523584,48.859267,2.3147516
12183,1191526158,48.8596029,2.3147883
12184,1191594254,48.8592701,2.311288
12185,1191594665,48.8595994,2.3114582
12186,1191594852,48.8596531,2.311328
12187,1191667558,48.8593002,2.311422
12188,1191738467,48.8626131,2.3151419
12189,1193281255,48.8539045,2.3145614
12190,1193281629,48.8519014,2.313785
12191,1193281801,48.8538831,2.3147553
12192,1193505488,48.8539674,2.309292
12193,1193696872,48.8222544,2.4460019
12194,1194067631,48.8414788,2.2516285
12195,1194067744,48.8413447,2.2514834
12196,1202444466,48.8621748,2.3346259
12197,1202449655,48.8624224,2.3348297
12198,1203631142,48.8734427,2.3479066
12199,1203827316,48.8559882,2.3244564
12200,1203827403,48.8562052,2.3246694
12201,1204772923,48.8582157,2.3187069
12202,1204773034,48.8580122,2.3185975
12203,1205055671,48.8505393,2.319867
12204,1205055673,48.8535252,2.3147133
12205,1211150581,48.8898337,2.3452264
12206,1211150583,48.8895718,2.3470944
12207,1211150595,48.8903306,2.3474093
12208,1211150597,48.8898064,2.3459894
12209,1212027216,48.8663868,2.3233956
